timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,posterior_mean,posterior_std,log_marginal_likelihood,Participant ID,Name,Birthdate,Gender,Handedness,Major/Grade
2025-08-05 16:21:44,93,500,40.0,1.71632981300354,1754378503.105082,1754378504.8214118,0,85.39285714327174,44.76692759306192,-19.865139458959824,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:21:47,110,500,55.0,2.538800001144409,1754378505.114565,1754378507.653365,1,82.36666666922277,44.70662391885818,-21.28407799071894,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:21:50,117,500,99.0,2.759773015975952,1754378507.827348,1754378510.587121,0,80.65624999941254,43.790951815843194,-22.703016522605978,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:21:51,124,500,84.0,1.055116891860962,1754378510.778622,1754378511.8337388,1,81.73529411804238,42.70215507960818,-24.1219550560782,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:21:53,131,500,92.0,1.288393497467041,1754378512.0349967,1754378513.3233902,1,81.86111111116008,41.502277566536954,-25.540893588873104,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:21:56,138,500,188.0,2.419865846633911,1754378513.6676235,1754378516.0874894,0,82.3947368423252,40.45874407713577,-26.959832121980163,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:21:57,372,500,408.0,1.41005277633667,1754378516.3024952,1754378517.712548,1,0.0,1.0,0.0,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:21:59,7,500,7.0,1.252478837966919,1754378517.9189558,1754378519.1714346,0,0.0,1.0,-0.9189385332546727,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:00,7,500,4.5,1.2855141162872314,1754378519.407958,1754378520.6934721,0,0.0,1.0,9.328474766860726,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:02,7,500,6.0,2.0589685440063477,1754378520.9115038,1754378522.9704723,1,0.0,1.0,19.719729103202017,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:04,7,500,6.0,1.6769983768463135,1754378523.1666098,1754378524.8436081,0,0.0,1.0,30.169874957371498,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:06,7,500,6.0,1.8889358043670654,1754378525.0467896,1754378526.9357255,0,0.0,1.0,40.652290072109764,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:08,7,500,6.0,1.0487439632415771,1754378527.168173,1754378528.216917,0,0.0,1.0,51.15511618410816,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:08,7,500,6.0,0.05343508720397949,1754378528.3259547,1754378528.3793898,0,0.0,1.0,61.6720277345899,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:08,7,500,6.0,0.06741070747375488,1754378528.455889,1754378528.5232997,0,0.0,1.0,72.1992490674509,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:08,7,500,6.0,0.012937784194946289,1754378528.5735602,1754378528.586498,0,0.0,1.0,82.73434444001808,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:08,7,500,6.0,0.011069536209106445,1754378528.6637003,1754378528.6747699,0,0.0,1.0,93.27565107258454,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:08,7,500,6.0,0.04507184028625488,1754378528.7905967,1754378528.8356686,1,0.0,1.0,103.82198287307776,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:08,7,500,6.0,0.07699871063232422,1754378528.918342,1754378528.9953408,1,0.0,1.0,114.37246388994119,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:09,7,500,6.0,0.011939764022827148,1754378529.1745532,1754378529.186493,1,0.0,1.0,124.9264294264998,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:09,7,500,6.0,0.01102304458618164,1754378529.391932,1754378529.402955,0,0.0,1.0,135.48336241011995,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:09,7,500,6.0,0.020066261291503906,1754378529.5663981,1754378529.5864644,1,0.0,1.0,146.0428529387867,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:09,7,500,6.0,0.02099752426147461,1754378529.6487691,1754378529.6697667,1,0.0,1.0,156.6045705686133,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:09,7,500,6.0,0.022006988525390625,1754378529.8233683,1754378529.8453753,1,0.0,1.0,167.16824514810045,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:10,7,500,6.0,0.08608198165893555,1754378529.9183865,1754378530.0044684,1,0.0,1.0,177.7336525848597,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:10,7,500,6.0,0.015067338943481445,1754378530.0551708,1754378530.070238,1,0.0,1.0,188.30060586461994,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:10,302,500,6.0,0.0210568904876709,1754378530.1661394,1754378530.1871963,0,0.0,1.0,0.0,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:10,7,500,6.0,0.040000200271606445,1754378530.3015966,1754378530.3415968,1,0.0,1.0,-0.9189385332546727,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:10,7,500,6.0,0.021081209182739258,1754378530.3986468,1754378530.419728,1,0.0,1.0,9.328474766860726,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:10,7,500,6.0,0.021979808807373047,1754378530.6549902,1754378530.67697,1,0.0,1.0,19.719729103202017,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:10,7,500,6.0,0.007998466491699219,1754378530.8952742,1754378530.9032726,1,0.0,1.0,30.169874957371498,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:11,7,500,6.0,0.013819456100463867,1754378531.0398848,1754378531.0537043,0,0.0,1.0,40.652290072109764,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:11,7,500,6.0,0.02294158935546875,1754378531.2142084,1754378531.23715,1,0.0,1.0,51.15511618410816,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:11,7,500,6.0,0.024095535278320312,1754378531.3591962,1754378531.3832917,0,0.0,1.0,61.6720277345899,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:11,7,500,6.0,0.00909113883972168,1754378531.7107515,1754378531.7198427,1,0.0,1.0,72.1992490674509,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:11,7,500,6.0,0.040036678314208984,1754378531.8714204,1754378531.911457,0,0.0,1.0,82.73434444001808,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:12,7,500,6.0,0.020950794219970703,1754378531.9825418,1754378532.0034926,0,0.0,1.0,93.27565107258454,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:12,7,500,6.0,0.006997108459472656,1754378532.0956147,1754378532.1026118,0,0.0,1.0,103.82198287307776,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:12,7,500,6.0,0.02299952507019043,1754378532.24008,1754378532.2630796,0,0.0,1.0,114.37246388994119,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:12,7,500,6.0,0.04794597625732422,1754378532.3744526,1754378532.4223986,1,0.0,1.0,124.9264294264998,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:12,7,500,6.0,0.01703643798828125,1754378532.5023737,1754378532.5194101,0,0.0,1.0,135.48336241011995,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:12,7,500,6.0,0.005013704299926758,1754378532.6315658,1754378532.6365795,1,0.0,1.0,146.0428529387867,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:12,7,500,6.0,0.012027502059936523,1754378532.7749038,1754378532.7869313,1,0.0,1.0,156.6045705686133,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:12,7,500,6.0,0.017913103103637695,1754378532.9353976,1754378532.9533107,0,0.0,1.0,167.16824514810045,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:13,7,500,9.5,0.138901948928833,1754378533.3585382,1754378533.49744,1,0.0,1.0,177.7336525848597,12,Twelve,1212-12-12,Male,Right,
2025-08-05 16:22:13,7,500,9.5,0.18604207038879395,1754378533.7113092,1754378533.8973513,0,0.0,1.0,188.30060586461994,12,Twelve,1212-12-12,Male,Right,
