timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,posterior_mean,posterior_std,log_marginal_likelihood,Participant ID,Name,Birthdate,Gender,Handedness,Major/Grade
2025-08-05 16:51:39,67,500,115.5,0.534071683883667,1754380298.6315618,1754380299.1656334,1,75.05000000052549,47.40856990038827,-14.189385316839225,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:39,74,500,129.0,0.5105729103088379,1754380299.3594294,1754380299.8700023,0,78.72727272811473,46.67409425345248,-15.608323847024785,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:40,81,500,98.5,0.47235965728759766,1754380300.0715008,1754380300.5438604,1,82.91666666772186,46.79736163028377,-17.02726237721395,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:41,88,500,119.5,0.3187074661254883,1754380300.736944,1754380301.0556514,0,84.11538461571398,45.15279778628334,-18.446200907836563,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:41,95,500,96.5,0.34294891357421875,1754380301.24056,1754380301.583509,0,86.64285714360948,44.45440222914959,-19.86513943803672,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:42,102,500,127.5,0.32932019233703613,1754380301.7846658,1754380302.113986,1,87.30000000021066,43.017360836449896,-21.284077968774678,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:42,109,500,93.0,0.32114386558532715,1754380302.3048763,1754380302.6260202,1,89.81250000086294,42.772974455256204,-22.70301649909689,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:43,116,500,136.5,0.3288295269012451,1754380302.80913,1754380303.1379595,1,90.0000000000687,41.50265760448714,-24.121955030094046,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:43,123,500,102.5,0.30689358711242676,1754380303.3609455,1754380303.667839,1,92.5833333343389,41.7160540639532,-25.540893560776652,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:44,130,500,139.5,0.361922025680542,1754380303.8894517,1754380304.2513738,1,93.10526315810985,40.66376213837743,-26.95983209141504,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:44,358,500,151.5,0.22576069831848145,1754380304.6360083,1754380304.861769,1,0.0,1.0,0.0,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:46,5,500,1.5,1.6887829303741455,1754380305.0623205,1754380306.7511034,0,151.5,1.0,-0.9189385332546727,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:48,11,500,13.0,1.0678057670593262,1754380307.046034,1754380308.1138399,0,76.49999885775152,75.0,-2.8378770664093453,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:50,17,500,15.0,2.319282293319702,1754380308.3166642,1754380310.6359465,1,55.33333268859754,68.16198027900565,-4.2568155921435356,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:51,24,500,75.0,0.9190983772277832,1754380310.886618,1754380311.8057163,0,45.249999999307356,61.5594225119112,-5.675754123227518,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:52,31,500,93.5,0.9611802101135254,1754380311.982902,1754380312.9440823,1,51.20000000054496,56.331696228677515,-7.09469265028068,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:54,38,500,33.0,1.0272560119628906,1754380313.1185596,1754380314.1458156,0,58.250000000807134,53.78564709412106,-8.513631175406719,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:55,45,500,106.0,1.2049667835235596,1754380314.319054,1754380315.5240207,1,54.642857142361585,50.57364805460469,-9.932569709432723,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:56,52,500,75.0,1.110828161239624,1754380315.8150342,1754380316.9258623,1,61.06250000102895,50.26395173233,-11.351508235056125,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:57,58,500,85.0,0.5500698089599609,1754380317.1278255,1754380317.6778953,1,62.61111129979364,47.59130276390248,-12.770446762591462,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:58,65,500,123.0,0.8804476261138916,1754380317.8877482,1754380318.7681959,0,64.85000000046138,45.645947246168525,-14.189385287670714,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:51:59,72,500,92.0,0.816810131072998,1754380318.9590244,1754380319.7758346,0,70.13636363757408,46.62183009409127,-15.608323815207886,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:52:00,79,500,110.5,0.8097844123840332,1754380319.935563,1754380320.7453475,1,71.95833333379223,45.04417199322855,-17.02726234177485,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:52:01,86,500,114.0,0.6524903774261475,1754380320.8633559,1754380321.5158463,1,74.92307692389154,44.47896916774097,-18.446200868091026,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:52:02,93,500,138.0,0.7465333938598633,1754380321.633503,1754380322.3800364,0,77.71428571511656,44.02666168102586,-19.865139394370914,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:52:04,100,500,179.0,2.4546902179718018,1754380322.465024,1754380324.9197142,1,81.73333333462169,45.113880593695576,-21.284077922621492,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:52:06,107,500,104.5,1.0977065563201904,1754380325.2802145,1754380326.377921,0,87.81250000208796,49.62259912328253,-22.703016457366914,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:52:07,114,500,215.5,1.290708303451538,1754380326.625289,1754380327.9159973,1,88.79411764741845,48.3008521492023,-24.12195498436161,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:52:08,120,500,257.0,0.8490157127380371,1754380328.1060452,1754380328.955061,0,95.83333515585424,55.18806231624936,-25.540893523949162,11,Eleven,1111-11-11,Male,Right,
2025-08-05 16:52:09,127,500,235.5,0.757054328918457,1754380329.1208494,1754380329.8779037,0,104.31578947718027,64.65723603545973,-26.95983200303339,11,Eleven,1111-11-11,Male,Right,
